region,year,protesterviolence,participants_category,demand_political_behavior_process,demand_labor_wage_dispute,demand_police_brutality,demand_social_restrictions,demand_land_farm_issue,demand_politician_removal,demand_price_inc_tax_policy,response_category_2,response_category_3
MENA,2013,0,50-99,1,0,1,0,0,0,0,1,2
MENA,2013,1,50-99,1,0,0,0,0,0,0,0,1
MENA,2013,1,100-999,0,0,0,1,0,0,0,1,2
MENA,1991,0,100-999,1,0,0,0,0,0,0,0,0
MENA,1993,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2004,0,50-99,1,0,0,0,0,0,0,1,2
MENA,2004,0,2000-4999,0,0,1,0,0,0,0,1,2
MENA,2004,1,2000-4999,1,0,0,0,0,0,0,1,2
MENA,2011,0,100-999,0,0,1,0,0,0,0,0,1
MENA,2011,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,1,5000-10000,1,0,1,0,0,1,0,1,2
MENA,1990,0,>10000,0,0,1,0,0,0,0,0,0
MENA,1990,0,5000-10000,1,0,0,0,0,0,0,1,2
MENA,1992,1,100-999,0,0,0,0,0,0,1,0,1
MENA,1992,0,50-99,1,0,0,0,0,0,0,0,0
MENA,1992,0,100-999,0,0,1,0,0,0,0,0,0
MENA,1993,0,100-999,1,0,0,0,0,0,0,1,2
MENA,1993,0,100-999,1,0,0,0,0,0,0,1,2
MENA,1993,0,>10000,0,0,1,0,0,0,0,0,0
MENA,1994,0,100-999,1,0,0,0,0,0,0,0,0
MENA,1994,1,100-999,1,0,0,0,0,0,0,0,0
MENA,1997,0,1000-1999,0,0,1,0,0,0,0,0,1
MENA,2000,0,5000-10000,1,0,0,0,0,0,0,0,1
MENA,2000,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2001,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2002,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2002,0,2000-4999,1,0,0,0,0,0,0,0,0
MENA,2002,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2002,0,2000-4999,1,0,0,0,0,0,0,0,0
MENA,2004,1,1000-1999,0,0,1,0,0,0,1,1,2
MENA,2005,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2006,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2006,1,1000-1999,0,0,1,0,0,0,0,0,1
MENA,2006,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2006,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2006,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2006,0,>10000,0,0,0,0,0,1,0,0,0
MENA,2007,0,100-999,0,0,0,0,0,1,0,0,0
MENA,2007,1,1000-1999,0,0,0,0,0,1,0,0,1
MENA,2008,1,100-999,0,0,0,0,0,1,0,0,1
MENA,2008,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2008,0,1000-1999,0,0,0,0,0,1,0,0,0
MENA,2008,1,1000-1999,0,1,0,0,0,1,1,0,1
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2012,1,5000-10000,1,0,0,0,0,1,0,0,1
MENA,2013,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,1994,0,100-999,1,0,0,0,0,0,0,0,0
MENA,1994,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,1996,1,1000-1999,0,0,0,0,0,0,1,1,2
MENA,1997,0,2000-4999,1,0,0,0,0,0,0,0,0
MENA,1997,0,100-999,0,0,1,0,0,0,0,1,2
MENA,2010,0,1000-1999,0,1,0,0,0,0,0,0,0
MENA,2010,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2010,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2010,1,100-999,1,0,0,0,0,0,0,0,0
MENA,2011,0,100-999,0,0,0,0,0,0,1,0,1
MENA,2011,0,5000-10000,0,0,0,0,0,1,1,0,1
MENA,2011,0,100-999,0,0,0,0,0,0,1,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,0,1,0,1
MENA,2011,0,1000-1999,1,0,0,0,0,0,1,0,0
MENA,2011,0,100-999,0,0,0,0,0,0,1,0,1
MENA,2011,0,100-999,1,0,0,0,0,0,1,0,1
MENA,2011,0,5000-10000,1,0,0,0,0,0,1,0,0
MENA,2011,1,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,1,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,1,2000-4999,1,0,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,1,0,0
MENA,2012,0,100-999,1,0,0,0,0,0,1,0,0
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2012,0,2000-4999,0,0,0,0,0,0,1,0,1
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2012,0,>10000,1,0,0,0,0,0,0,0,1
MENA,2012,1,5000-10000,0,0,0,0,0,0,1,0,1
MENA,2012,0,2000-4999,1,0,0,0,0,0,0,1,2
MENA,2012,0,50-99,1,1,0,0,0,0,1,0,0
MENA,2013,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2013,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,1994,0,5000-10000,0,0,1,0,0,0,0,1,2
MENA,2003,0,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2003,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2003,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2004,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2008,0,50-99,1,0,0,0,0,0,0,0,0
MENA,2008,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2011,0,50-99,1,0,0,0,0,0,0,0,0
MENA,2011,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2012,0,50-99,0,0,0,1,0,0,0,1,2
MENA,2012,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2012,1,100-999,1,0,1,0,0,0,0,0,0
MENA,2013,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2013,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,1990,0,100-999,0,0,0,1,0,0,0,0,0
MENA,1990,0,1000-1999,0,0,0,1,0,0,0,0,0
MENA,1990,0,50-99,0,0,0,0,0,0,1,0,0
MENA,1992,1,100-999,0,0,0,0,0,1,1,1,2
MENA,1992,0,50-99,1,0,0,0,0,0,0,0,1
MENA,1994,0,100-999,0,0,0,0,0,0,1,0,1
MENA,1994,0,100-999,1,0,0,0,0,0,0,1,2
MENA,1994,1,50-99,0,0,0,1,0,0,0,0,0
MENA,1995,0,50-99,1,0,0,0,0,0,0,0,1
MENA,1995,0,50-99,0,0,0,0,0,0,1,0,1
MENA,1996,1,50-99,1,0,0,0,0,0,0,0,1
MENA,1997,0,1000-1999,0,0,1,0,0,0,0,0,0
MENA,1998,1,1000-1999,0,0,0,0,0,0,1,1,2
MENA,2001,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2002,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2003,1,>10000,1,0,0,0,0,0,0,1,2
MENA,2004,0,2000-4999,0,0,0,1,0,0,0,0,0
MENA,2005,0,1000-1999,0,0,0,0,0,0,1,0,1
MENA,2005,0,50-99,0,0,1,0,0,0,0,0,1
MENA,2005,1,100-999,0,0,0,0,0,0,1,1,2
MENA,2007,0,50-99,1,0,0,0,0,0,0,1,2
MENA,2008,1,100-999,1,0,0,0,0,0,0,1,2
MENA,2008,0,5000-10000,0,0,0,0,0,0,1,0,0
MENA,2008,1,50-99,0,0,0,0,0,0,1,0,1
MENA,2008,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2008,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2008,0,>10000,1,0,0,0,0,0,0,0,0
MENA,2009,1,50-99,0,0,1,0,0,0,0,0,1
MENA,2009,0,50-99,0,0,1,0,0,0,0,0,1
MENA,2009,0,100-999,0,0,1,0,0,0,0,0,1
MENA,2009,0,100-999,0,0,1,0,0,0,0,0,1
MENA,2009,0,100-999,0,0,1,0,0,0,0,0,1
MENA,2009,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2009,1,2000-4999,0,0,1,0,0,0,0,1,2
MENA,2009,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2009,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2009,1,100-999,1,0,0,0,0,0,0,0,0
MENA,2009,1,100-999,1,0,0,0,0,0,0,1,2
MENA,2009,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2009,1,100-999,0,0,1,0,0,0,0,1,2
MENA,2009,0,1000-1999,1,0,1,0,0,0,0,0,0
MENA,2010,1,100-999,1,0,0,0,0,0,0,1,2
MENA,2010,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2010,0,100-999,0,0,0,1,0,0,0,0,1
MENA,2010,0,1000-1999,0,0,0,0,0,1,1,0,0
MENA,2010,1,50-99,0,0,1,0,0,0,0,1,2
MENA,2010,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,1,1,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,1
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2011,1,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,1,>10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,1
MENA,2011,0,>10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,1,>10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,1,>10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,1
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,>10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2011,1,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,1,>10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,0,1,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,>10000,1,0,0,0,0,1,1,1,2
MENA,2011,1,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,1,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,0,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,>10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,>10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,1,2
MENA,2011,0,5000-10000,1,0,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,0
MENA,2011,0,>10000,1,0,0,0,0,0,0,1,2
MENA,2012,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2012,0,>10000,1,0,1,0,0,0,0,0,0
MENA,2012,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2012,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2013,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2013,0,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2013,0,100-999,0,0,0,0,0,0,1,0,0
MENA,1991,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,1991,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,1991,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,1992,0,100-999,1,0,0,0,0,0,0,0,0
MENA,1993,0,2000-4999,0,1,0,0,0,0,0,0,0
MENA,1999,1,1000-1999,0,0,0,1,0,0,0,1,2
MENA,2000,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2005,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2006,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2008,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2008,1,100-999,0,1,0,0,0,0,0,1,2
MENA,2010,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2011,1,100-999,1,0,0,0,0,1,0,1,2
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2012,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2012,0,2000-4999,1,0,0,0,0,0,0,0,0
MENA,2012,0,100-999,0,0,1,0,0,0,0,0,0
MENA,2012,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2012,0,5000-10000,1,0,0,0,0,0,0,1,2
MENA,2012,0,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2012,0,1000-1999,1,0,0,0,0,0,0,0,0
MENA,2012,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2013,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2013,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2013,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2013,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2013,0,100-999,1,0,0,0,0,0,0,0,1
MENA,1994,1,100-999,1,0,0,0,0,0,0,1,2
MENA,1996,0,100-999,1,0,0,0,0,0,0,1,2
MENA,1996,0,50-99,1,0,0,0,0,0,0,0,1
MENA,1996,1,100-999,1,0,0,0,0,0,0,1,2
MENA,1996,1,100-999,1,0,0,0,0,0,0,1,2
MENA,2000,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2003,1,2000-4999,1,0,0,0,0,0,0,1,2
MENA,2005,0,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2005,0,100-999,0,1,0,0,0,0,0,1,2
MENA,2007,1,100-999,1,0,0,0,0,0,0,0,0
MENA,2007,0,100-999,0,0,0,0,1,0,0,0,1
MENA,2007,1,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,1000-1999,1,1,0,0,0,0,0,0,1
MENA,2011,0,5000-10000,1,1,0,0,0,1,0,1,2
MENA,2011,0,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2011,0,1000-1999,1,0,0,0,0,1,0,0,0
MENA,2011,0,1000-1999,1,0,1,0,0,0,0,1,2
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,1000-1999,0,0,1,0,0,0,0,0,1
MENA,2012,0,100-999,0,0,0,1,0,0,0,1,2
MENA,2012,0,100-999,1,0,1,0,0,0,0,0,1
MENA,2012,0,5000-10000,1,1,0,0,0,0,0,0,1
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2012,0,100-999,1,0,0,0,0,0,0,1,2
MENA,2012,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2012,1,5000-10000,1,0,0,0,0,0,0,0,0
MENA,2012,0,100-999,1,1,0,0,0,0,0,1,2
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2013,1,1000-1999,1,0,0,0,0,0,0,1,2
MENA,2013,1,100-999,1,0,0,0,0,0,0,0,1
MENA,2013,1,100-999,1,0,0,0,0,0,0,0,1
MENA,2013,1,1000-1999,1,0,0,0,0,0,0,0,1
MENA,2001,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2005,0,100-999,0,1,0,0,0,0,0,0,1
MENA,2006,1,100-999,0,1,0,0,0,0,0,0,0
MENA,2007,1,2000-4999,0,0,0,0,0,0,1,1,2
MENA,2011,0,100-999,1,1,0,0,0,0,1,0,1
MENA,2011,1,1000-1999,1,1,0,0,0,0,0,1,2
MENA,2011,1,100-999,0,1,0,0,0,0,1,0,1
MENA,2011,0,100-999,1,0,0,0,0,1,0,0,0
MENA,2011,1,100-999,1,1,0,0,0,0,1,0,1
MENA,2011,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,1,0,0,0
MENA,2011,0,100-999,1,1,1,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,2000-4999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,1000-1999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2011,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2011,0,100-999,1,0,0,0,0,0,0,0,0
MENA,2012,0,100-999,1,0,0,0,0,0,0,0,1
MENA,2012,0,100-999,1,0,0,0,0,1,0,0,0
MENA,2013,0,100-999,0,1,0,0,0,0,0,0,0
MENA,2013,0,100-999,1,0,0,0,0,1,0,0,1
Asia,1991,0,2000-4999,0,0,1,0,0,0,0,1,2
Asia,1997,0,2000-4999,0,0,1,0,0,0,0,0,0
Asia,1998,0,2000-4999,0,0,0,1,0,0,0,0,0
Asia,2002,1,100-999,1,0,0,0,0,0,0,1,2
Asia,2005,0,100-999,0,0,0,1,0,0,0,0,0
Asia,2005,0,100-999,0,0,0,1,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,1
Asia,2011,0,5000-10000,1,0,0,0,0,0,0,0,0
Asia,2011,1,100-999,0,0,1,0,0,0,0,0,1
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2012,1,1000-1999,0,0,0,0,0,1,0,1,2
Asia,2013,0,100-999,0,0,1,0,0,0,0,1,2
Asia,1995,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2008,0,100-999,0,0,1,0,0,0,0,0,0
Asia,2011,0,50-99,0,0,0,0,1,0,0,0,1
Asia,1990,1,1000-1999,1,0,0,0,0,0,0,0,1
Asia,1990,0,5000-10000,0,0,0,0,0,0,1,0,0
Asia,1991,0,1000-1999,1,0,0,0,0,0,0,0,1
Asia,1992,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,1992,1,1000-1999,1,0,0,0,0,0,0,0,1
Asia,1992,0,1000-1999,1,0,0,0,0,0,0,1,2
Asia,1995,0,100-999,0,0,0,0,0,0,1,0,0
Asia,1996,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,1996,0,50-99,0,0,0,0,0,0,1,0,1
Asia,1996,0,2000-4999,0,0,0,0,0,0,1,0,1
Asia,1996,1,1000-1999,1,0,0,0,0,0,0,0,1
Asia,1996,0,1000-1999,1,0,0,0,0,0,0,0,1
Asia,1996,0,1000-1999,0,0,0,0,0,1,0,0,0
Asia,1996,0,100-999,1,0,0,0,0,0,0,0,0
Asia,1996,0,100-999,0,0,1,0,0,0,0,0,1
Asia,1997,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,1997,0,2000-4999,1,0,0,0,0,0,0,0,0
Asia,2008,0,100-999,0,0,0,0,0,0,1,0,0
Asia,2008,0,100-999,0,0,1,0,0,0,0,0,0
Asia,2008,0,100-999,0,0,0,0,0,0,1,0,1
Asia,2008,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2010,0,50-99,0,0,0,0,0,0,1,0,0
Asia,2010,0,100-999,0,0,0,0,0,0,1,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2012,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2012,0,100-999,1,0,1,0,0,0,0,0,1
Asia,2012,1,2000-4999,1,0,1,0,0,0,0,1,2
Asia,2012,0,50-99,1,0,0,0,0,0,0,0,1
Asia,2013,0,100-999,0,0,0,0,0,0,1,0,0
Asia,2013,0,100-999,0,0,0,0,0,0,1,0,0
Asia,2013,0,50-99,1,0,0,0,0,0,0,0,0
Asia,1990,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,1992,1,50-99,0,0,0,0,0,0,1,0,0
Asia,1994,0,100-999,1,0,0,0,0,0,0,0,0
Asia,1998,0,100-999,0,1,0,0,0,0,0,0,0
Asia,1998,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2000,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2000,1,100-999,1,0,0,0,0,0,0,0,1
Asia,2000,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2000,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2000,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2001,0,100-999,1,0,0,0,0,0,0,0,1
Asia,2001,0,100-999,0,0,0,0,1,0,0,0,1
Asia,2002,1,1000-1999,1,0,0,0,0,0,0,1,2
Asia,2002,0,100-999,0,0,0,0,0,1,0,0,0
Asia,2002,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2002,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2002,0,2000-4999,1,0,0,0,0,0,0,0,1
Asia,2002,0,50-99,1,0,0,0,0,0,0,1,2
Asia,2002,0,100-999,0,0,1,0,0,0,0,0,0
Asia,2002,0,50-99,1,0,0,0,0,0,0,1,2
Asia,2002,0,2000-4999,1,0,0,0,0,0,0,0,0
Asia,2002,0,1000-1999,0,1,0,0,0,0,0,0,1
Asia,2002,0,50-99,1,0,0,0,0,0,0,1,2
Asia,2002,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2002,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2002,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2004,0,100-999,0,0,0,0,0,0,1,0,0
Asia,2005,0,2000-4999,1,0,0,0,0,0,0,0,0
Asia,2005,0,50-99,1,0,0,0,0,0,0,0,0
Asia,2005,0,5000-10000,1,0,0,0,0,0,0,0,0
Asia,2005,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2005,1,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2005,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2005,1,5000-10000,1,0,0,0,0,0,0,0,1
Asia,2005,1,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2005,1,5000-10000,1,0,0,0,0,0,0,1,2
Asia,2005,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2005,1,1000-1999,1,0,0,0,0,0,0,0,1
Asia,2005,0,2000-4999,1,0,0,0,0,0,0,0,0
Asia,2005,1,2000-4999,1,0,0,0,0,0,0,0,1
Asia,2006,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2006,0,5000-10000,1,0,0,0,0,0,0,0,0
Asia,2006,0,1000-1999,0,0,1,0,0,0,0,0,0
Asia,2006,0,1000-1999,1,0,0,0,0,0,0,0,1
Asia,2007,0,5000-10000,1,0,0,0,0,0,0,0,1
Asia,2007,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2008,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2008,0,50-99,1,0,0,0,0,0,0,1,2
Asia,2008,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2009,0,1000-1999,1,0,0,0,0,0,0,0,0
Asia,2009,0,1000-1999,1,0,0,0,0,0,0,0,1
Asia,2009,0,100-999,1,0,0,0,0,0,0,1,2
Asia,2010,1,1000-1999,0,0,0,0,0,0,1,1,2
Asia,2010,1,100-999,1,0,0,0,0,0,0,1,2
Asia,2011,0,50-99,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,1,0,0,0
Asia,2011,0,100-999,0,1,0,0,0,0,0,0,0
Asia,2011,0,50-99,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,1,100-999,1,0,0,0,0,0,0,1,2
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,1,100-999,1,0,0,0,0,0,0,0,1
Asia,2011,0,100-999,1,0,1,0,0,0,0,0,0
Asia,2011,0,50-99,1,0,1,0,0,0,0,1,2
Asia,2011,1,2000-4999,1,0,0,0,0,1,0,1,2
Asia,2011,0,50-99,1,0,0,0,0,0,0,0,0
Asia,2011,1,2000-4999,0,1,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,0,0,0,0,0,1,0,0,0
Asia,2011,1,5000-10000,1,0,0,0,0,1,0,0,1
Asia,2011,0,50-99,1,0,0,0,0,0,0,1,2
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,1,0,0,0
Asia,2011,0,100-999,1,0,0,0,0,0,0,0,0
